dataset_name,dataset_url,dataset_download_date,dataset_last_updated
Racial Profiling Dataset 2015- Citations | Open Data | City of Austin Texas,https://data.austintexas.gov/Public-Safety/Racial-Profiling-Dataset-2015-Citations/sc6h-qr9f,10/29/2023,04/10/2023
R2 R 2009 | Open Data | City of Austin Texas,https://data.austintexas.gov/Public-Safety/R2-R-2009/sc8s-w4ka,10/29/2023,04/10/2023
Financial & Administrative Services | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/Financial-Administrative-Services/sa57-m2vs,11/10/2023,07/20/2018
Austin Energy Rates - Cents per kilowatt hour by customer class | Open Data | City of Austin Texas,https://data.austintexas.gov/Utilities-and-City-Services/Austin-Energy-Rates-Cents-per-kilowatt-hour-by-cus/scy3-ke5d,10/28/2023,04/10/2023
CLL.C.2 - Percentage of all Austin ZIP Codes where 70 percent or more of residents are the same race | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/CLL-C-2-Percentage-of-all-Austin-ZIP-Codes-where-7/scuh-nqaj,11/10/2023,02/14/2023
Strategic Measure_Median House Value | Open Data | City of Austin Texas,https://data.austintexas.gov/Budget-and-Finance/Strategic-Measure_Median-House-Value/se7j-jxt6,10/29/2023,04/10/2023
Performance Measure Definition: Grade of Service | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/Performance-Measure-Definition-Grade-of-Service/seqj-423n,11/10/2023,03/29/2019
School Nutrition Programs - Contact Information and Site-Level Program Participation - Program Year 2021-2022 | Open Data Portal,https://data.texas.gov/dataset/School-Nutrition-Programs-Contact-Information-and-/shme-pbr8,10/28/2023,12/28/2022
HE.F.2 - Percentage of food insecure residents that are living in proximity to a City-supported fresh food access point | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/HE-F-2-Percentage-of-food-insecure-residents-that-/sgkj-iz5y,11/10/2023,02/14/2023
Child and Adult Care Food Programs (CACFP) – Centers – Site-Level Contact and Program Participation – Program Year 2021-2022 | Open Data Portal,https://data.texas.gov/dataset/Child-and-Adult-Care-Food-Programs-CACFP-Centers-S/shjz-5r49,10/28/2023,06/20/2023
Traffic Signal Projects | Open Data | City of Austin Texas,https://data.austintexas.gov/Transportation-and-Mobility/Traffic-Signal-Projects/sgv2-7xw2,10/28/2023,04/10/2023
Payments to Cities and Counties from the Coronavirus Relief Fund (CARES Act) | Open Data Portal,https://data.texas.gov/dataset/Payments-to-Cities-and-Counties-from-the-Coronavir/sigg-4w9b,10/28/2023,07/22/2023
Media Production & Development Zone Nominations | Open Data | City of Austin Texas,https://data.austintexas.gov/City-Government/Media-Production-Development-Zone-Nominations/shpc-w93a,10/28/2023,04/10/2023
Mobility - 2020 Year in Review | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/Mobility-2020-Year-in-Review/sb25-fpw2,11/10/2023,02/14/2023
Summer Meal Programs - Seamless Summer Option (SSO) – Meal Count Information – Program Period 2017 | Open Data Portal,https://data.texas.gov/Agriculture/Summer-Meal-Programs-Seamless-Summer-Option-SSO-Me/sjdu-n9ry,02/26/2023,10/22/2021
2022 Biennial Performance Report,https://data.texas.gov/stories/s/2022-Biennial-Performance-Report/sgzu-3pvg,11/10/2023,12/07/2022
Camera Traffic Counts | Open Data | City of Austin Texas,https://data.austintexas.gov/Transportation-and-Mobility/Camera-Traffic-Counts/sh59-i6y9,12/13/2023,11/14/2023
Strategic Measure_Number and Percentage of instances where people access court services other than in person and outside normal business hours (e.g. phone mobile application online expanded hours) – Downtown Austin Community Court-Correspondence Cases | Open Data | City of Austin Texas,https://data.austintexas.gov/Public-Safety/Strategic-Measure_Number-and-Percentage-of-instanc/six7-b6tv,10/28/2023,04/10/2023
Planning and Zoning | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/se7h-anvc,02/26/2023,02/14/2023
2021 TxRC Purses Paid | Open Data Portal,https://data.texas.gov/dataset/2021-TxRC-Purses-Paid/sjir-sz3h,10/28/2023,02/24/2022
Welcome to the Texas Open Data Portal,https://data.texas.gov/stories/s/Welcome-to-the-Texas-Open-Data-Portal/sii2-2y7f,11/10/2023,04/24/2023
neigh_zoning_summary | Open Data | City of Austin Texas,https://data.austintexas.gov/Building-and-Development/neigh_zoning_summary/sjzt-gzvd,10/28/2023,04/10/2023
Summer Meal Programs - Seamless Summer Option (SSO) - Contacts and Program Participation - Program Year 2021-2022 | Open Data Portal,https://data.texas.gov/dataset/Summer-Meal-Programs-Seamless-Summer-Option-SSO-Co/skk3-4frt,10/28/2023,04/18/2023
Austin Resource Recovery 2021 Annual Report | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/Austin-Resource-Recovery-2021-Annual-Report/sabp-xcz6,11/10/2023,02/14/2023
CPS 2.5 Legal Statuses Granted By Legal Status Fiscal Year And Region FY2012- 2021 | Open Data Portal,https://data.texas.gov/dataset/CPS-2-5-Legal-Statuses-Granted-By-Legal-Status-Fis/sp9b-xv6j,02/26/2023,02/16/2022
Transportation Safety Projects | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/Transportation-Safety-Projects/smw6-wzhe,11/10/2023,07/13/2023
EMS Billing Payment Intake Type FY 2017 | Open Data | City of Austin Texas,https://data.austintexas.gov/Public-Safety/EMS-Billing-Payment-Intake-Type-FY-2017/snsz-ahbz,10/29/2023,04/10/2023
Annual Crime Dataset 2015 | Open Data | City of Austin Texas,https://data.austintexas.gov/Public-Safety/Annual-Crime-Dataset-2015/spbg-9v94,10/28/2023,04/10/2023
Texas State House Districts Plan H2316 (Effective Jan 18 2022) | Open Data Portal,https://data.texas.gov/dataset/Texas-State-House-Districts-Plan-H2316-Effective-J/srhv-sc4z,10/28/2023,07/20/2023
GTW.B.7 - Percentage of infrastructure classified as poor or failing condition in the Comprehensive Infrastructure Assessment | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/GTW-B-7-Percentage-of-infrastructure-classified-as/smwq-cx27,11/10/2023,02/14/2023
Performance Measure Definition: Patient Transport Rate | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/Performance-Measure-Definition-Patient-Transport-R/snpd-wfuy,11/10/2023,05/25/2017
CPS 6.4 Purchased Services - Adoption Subsidies by Funding Source County and Region FY2013-2022 | Open Data Portal,https://data.texas.gov/dataset/CPS-6-4-Purchased-Services-Adoption-Subsidies-by-F/ss65-dp57,10/28/2023,02/08/2023
Get Involved: Corridors For Complete Communities | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/Get-Involved-Corridors-For-Complete-Communities/sqmi-4t3a,11/10/2023,06/11/2020
Test Service Group | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/Test-Service-Group/sr92-z5vs,02/26/2023,09/16/2023
Council District 9 | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/Council-District-9/sqw8-fdnx,11/10/2023,01/08/2021
Chapter 380 Agreements: Basic Information Data Set | Open Data | City of Austin Texas,https://data.austintexas.gov/dataset/Chapter-380-Agreements-Basic-Information-Data-Set/stqa-ewns,12/05/2023,04/10/2023
Generation by Fuel Type | Open Data | City of Austin Texas,https://data.austintexas.gov/Utilities-and-City-Services/Generation-by-Fuel-Type/ss6t-rumq,10/29/2023,04/10/2023
Council District 2 | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/Council-District-2/spkp-t97f,11/10/2023,03/30/2023
2018 SRWDBTSSBF Post Award Summary | Open Data Portal,https://data.texas.gov/Government-and-Taxes/2018-SRWDBTSSBF-Post-Award-Summary/sufq-rnri,02/26/2023,08/18/2021
Child and Adult Care Food Programs (CACFP) – Emergency Shelters – Meal Reimbursement – Program Year 2016-2017 | Open Data Portal,https://data.texas.gov/dataset/Child-and-Adult-Care-Food-Programs-CACFP-Emergency/suqj-fweh,10/28/2023,06/18/2021
EOA.F.6 - Number and percentage of children enrolled in high-quality Early Childhood Education programs (as evidenced by meeting National Accreditation and/or Texas Rising Star 4 Star level criteria) | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/EOA-F-6-Number-and-percentage-of-children-enrolled/sube-u7vs,11/10/2023,05/19/2023
Government That Works for All - 2022 Year in Review | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/Government-That-Works-for-All-2022-Year-in-Review/spi5-uhii,11/10/2023,02/14/2023
Austin Energy average rate per kilowatt hour compared to Texas average rate | Open Data | City of Austin Texas,https://data.austintexas.gov/Utilities-and-City-Services/Austin-Energy-average-rate-per-kilowatt-hour-compa/suzb-ckbj,10/29/2023,04/10/2023
Austin Public Library Cardholders | Open Data | City of Austin Texas,https://data.austintexas.gov/Recreation-and-Culture/Austin-Public-Library-Cardholders/svhx-hp7p,10/28/2023,04/10/2023
S.D.2 - Percentage of people who agree they were treated fairly during our enforcement and judicial processes | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/S-D-2-Percentage-of-people-who-agree-they-were-tre/su8r-wr2c,11/10/2023,02/14/2023
Strategic Measure_Infrastructure Condition_aggregated | Open Data | City of Austin Texas,https://data.austintexas.gov/City-Infrastructure/Strategic-Measure_Infrastructure-Condition_aggrega/sw2t-dbu5,10/28/2023,04/10/2023
2021 SRWDBTSSBF Post Award Summary | Open Data Portal,https://data.texas.gov/dataset/2021-SRWDBTSSBF-Post-Award-Summary/sxt7-uuaj,02/26/2023,06/30/2021
Austin Water - Residential Water Consumption | Open Data | City of Austin Texas,https://data.austintexas.gov/Utilities-and-City-Services/Austin-Water-Residential-Water-Consumption/sxk7-7k6z,12/09/2023,04/10/2023
Texas Counties Cartographic Boundary Map | Open Data Portal,https://data.texas.gov/dataset/Texas-Counties-Cartographic-Boundary-Map/sw7f-2kkd,10/28/2023,07/17/2023
M.C.1.b - Percentage of new commercial square footage permitted within a quarter-mile of a high-frequency transit route or of a protected bicycle facility | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/M-C-1-b-Percentage-of-new-commercial-square-footag/svxb-gk5m,11/10/2023,05/12/2023
2017-2019_Non-Motor Vehicle Stops_Warnings | Open Data | City of Austin Texas,https://data.austintexas.gov/Public-Safety/2017-2019_Non-Motor-Vehicle-Stops_Warnings/sykw-k45z,10/28/2023,04/10/2023
School Nutrition Programs – Meal Reimbursement Information – Program Year 2016-2017 | Open Data Portal,https://data.texas.gov/dataset/School-Nutrition-Programs-Meal-Reimbursement-Infor/szyy-bf94,10/28/2023,06/23/2023
Austin/Travis County Community Resiliency Improvement Status Portal (CRISP) | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/Austin-Travis-County-Community-Resiliency-Improvem/sy6x-b2w6,11/10/2023,09/12/2023
CLL.D.4 - Number of potentially significant buildings structures or sites recommended for historic landmark designation by the Historic Landmark Commission but for which a demolition permit was released | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/CLL-D-4-Number-of-potentially-significant-building/szmj-28ws,11/10/2023,02/14/2023
CLL.D.2 - Percentage of buildings structures and sites preserved as locally designated historic resources that represent the community heritages of African American Asian Hispanic/Latino Indigenous Pacific Islander and/or other people of color | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/CLL-D-2-Percentage-of-buildings-structures-and-sit/t3y8-ur2q,11/10/2023,02/14/2023
Austin Watershed Protection | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/Austin-Watershed-Protection/t2gu-m9d4,11/10/2023,06/27/2018
Strategic Measure_Number and Percentage of court cases that are adjudicated within case processing time standards- DACC | Open Data | City of Austin Texas,https://data.austintexas.gov/Public-Safety/Strategic-Measure_Number-and-Percentage-of-court-c/t2d7-teu8,10/28/2023,04/10/2023
2020 COVID-19 Pandemic | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/2020-COVID-19-Pandemic/t2tc-hj7w,11/10/2023,08/31/2022
Year in Review - Project Connect | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/Year-in-Review-Project-Connect/t27z-22n4,11/10/2023,02/14/2023
Families of Children Receiving Child Care Services 2020 Q4 | Open Data Portal,https://data.texas.gov/dataset/Families-of-Children-Receiving-Child-Care-Services/t76k-g6q6,02/26/2023,05/10/2022
Energy Sales - kilowatt hours by Customer Class | Open Data | City of Austin Texas,https://data.austintexas.gov/dataset/Energy-Sales-kilowatt-hours-by-Customer-Class/t4zw-f3yr,10/29/2023,04/10/2023
M.C.4 - Percentage of existing sidewalks in functionally acceptable condition | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/M-C-4-Percentage-of-existing-sidewalks-in-function/t3ve-rx4s,11/10/2023,02/26/2023
EOA.C.5.a -Austin Energy average annual system rate | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/EOA-C-5-a-Austin-Energy-average-annual-system-rate/t4es-hvsj,11/10/2023,03/09/2023
Rolling Needs Assessment | Open Data | City of Austin Texas,https://data.austintexas.gov/City-Infrastructure/Rolling-Needs-Assessment/t52w-cvfa,10/29/2023,04/10/2023
Strategic Measure_EOA.D.6 Number of housing units constructed 8 units and below | Open Data | City of Austin Texas,https://data.austintexas.gov/Housing-and-Real-Estate/Strategic-Measure_EOA-D-6-Number-of-housing-units-/t7x9-fppu,10/28/2023,04/10/2023
Natural Systems | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/Natural-Systems/t5k4-5vr7,11/10/2023,02/14/2023
CPI 5.2 Alternative Response Stages - Timeliness of Initial Contact FY2015-2022 | Open Data Portal,https://data.texas.gov/dataset/CPI-5-2-Alternative-Response-Stages-Timeliness-of-/t8e4-4wcj,10/28/2023,01/30/2023
Pecan Brook/Crystalbrook Community Feedback | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/Pecan-Brook-Crystalbrook-Community-Feedback/t4pu-c7zm,11/10/2023,02/14/2023
2018 Community | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/2018-Community/t6a9-4ggi,11/10/2023,02/21/2019
School Nutrition Programs - Meal Reimbursement Information - Program Year 2022-2023 | Open Data Portal,https://data.texas.gov/dataset/School-Nutrition-Programs-Meal-Reimbursement-Infor/t9bs-zxkh,12/05/2023,11/07/2023
Lobbyist - Municipal Question Subject Matter Key-Value Pairs | Open Data | City of Austin Texas,https://data.austintexas.gov/City-Government/Lobbyist-Municipal-Question-Subject-Matter-Key-Val/tajf-gz53,12/13/2023,11/14/2023
Summer Meal Programs - Summer Food Service Program (SFSP) - Meal Count Information -  Oct 2020-Sep 2021 | Open Data Portal,https://data.texas.gov/dataset/Summer-Meal-Programs-Summer-Food-Service-Program-S/tbnq-ytgh,10/29/2023,03/24/2023
North Lamar Boulevard | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/North-Lamar-Boulevard/t8gc-tuhu,11/10/2023,08/11/2023
2018 Colorado River Flood | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/2018-Colorado-River-Flood/ta46-3jqp,11/10/2023,08/31/2022
Type of Child Care Settings 2021 Q4 | Open Data Portal,https://data.texas.gov/dataset/Type-of-Child-Care-Settings-2021-Q4/tdhn-6wae,10/28/2023,05/12/2022
Austin Public Library Locations | Open Data | City of Austin Texas,https://data.austintexas.gov/Locations-and-Maps/Austin-Public-Library-Locations/tc36-hn4j,10/28/2023,04/10/2023
2018 Diversity And Inclusion | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/2018-Diversity-And-Inclusion/t9p7-kw62,11/10/2023,03/01/2019
Strategic Measure_EOA.B.5 Count of individuals earning less than the living wage. | Open Data | City of Austin Texas,https://data.austintexas.gov/dataset/Strategic-Measure_EOA-B-5-Count-of-individuals-ear/tasn-fkfd,11/04/2023,11/02/2023
Summer Meal Programs - Seamless Summer Option (SSO) - Contacts and Program Participation - Oct 2020 - Sep 2021 | Open Data Portal,https://data.texas.gov/dataset/Summer-Meal-Programs-Seamless-Summer-Option-SSO-Co/temp-7qi5,10/28/2023,06/29/2022
Campaign Finance - Loans | Open Data | City of Austin Texas,https://data.austintexas.gov/City-Government/Campaign-Finance-Loans/teb3-cwz9,12/13/2023,11/14/2023
EOA.C.1 - Percentage of households paying more than 30 percent (and more than 50 percent) of income toward housing | Open Data | City of Austin Texas,https://data.austintexas.gov/stories/s/EOA-C-1-Percentage-of-households-paying-more-than-/tevy-4u2b,11/10/2023,02/14/2023
